emp_no,first_name,last_name,birth_date,from_date,to_date,title
421255,Yuping,Plotkin,1962-09-14,1986-07-29,9999-01-01,Staff
421259,Masanao,Bouloucos,1959-08-31,1986-04-22,9999-01-01,Senior Engineer
421263,Jagoda,Morris,1957-01-13,1987-08-23,9999-01-01,Engineer
421266,Valery,Penz,1956-10-10,1985-03-10,9999-01-01,Senior Engineer
421267,Yahiko,Vural,1961-12-19,1988-09-25,9999-01-01,Senior Engineer
421278,Georgi,Keirsey,1956-10-30,1985-09-23,9999-01-01,Senior Engineer
421280,Mooi,Pramanik,1956-09-15,1987-08-04,9999-01-01,Senior Staff
421285,Fumino,Seuren,1957-12-16,1986-12-24,9999-01-01,Senior Staff
421309,King,Stanger,1961-10-25,1988-02-16,9999-01-01,Staff
421329,Moty,Mawatari,1956-04-19,1986-07-03,9999-01-01,Senior Staff
421344,Ishfaq,Cappelli,1959-10-10,1986-11-21,9999-01-01,Staff
421346,Abdelkader,Hiyoshi,1957-07-25,1988-09-07,9999-01-01,Technique Leader
421357,Geoff,Schach,1960-02-15,1986-06-16,9999-01-01,Senior Staff
421368,Masaru,Ibel,1964-05-07,1988-11-25,9999-01-01,Staff
421380,Yolla,Plumb,1956-05-18,1985-10-25,9999-01-01,Senior Engineer
421384,Renny,Bednarek,1965-01-02,1987-06-01,9999-01-01,Senior Staff
421387,Parto,Jeansoulin,1959-02-12,1987-11-07,9999-01-01,Engineer
421394,Annemarie,Larfeldt,1963-05-09,1986-11-16,9999-01-01,Staff
421405,Katsuo,Geffroy,1960-12-22,1987-02-14,9999-01-01,Senior Engineer
421417,Oldrich,Herber,1958-07-12,1985-09-17,9999-01-01,Senior Engineer
421424,Mingsen,Schmiedel,1962-01-23,1985-09-18,9999-01-01,Senior Engineer
421436,Uinam,Danecki,1957-07-29,1986-04-17,9999-01-01,Senior Engineer
421437,Oddvar,Lunn,1956-02-15,1986-04-22,9999-01-01,Engineer
421442,Jiang,Penttonen,1962-11-19,1988-11-09,9999-01-01,Senior Staff
421445,Danai,Liesche,1959-03-21,1987-07-12,9999-01-01,Senior Staff
421451,Taegyun,Alpin,1963-07-09,1985-05-07,9999-01-01,Staff
421454,Geoff,Ferretti,1961-10-12,1985-12-05,9999-01-01,Staff
421457,Conor,Zweizig,1956-02-10,1985-12-26,9999-01-01,Senior Engineer
421460,Sasan,Veldwijk,1956-11-30,1985-09-21,9999-01-01,Engineer
421462,Emran,Ecklund,1958-10-05,1988-06-06,9999-01-01,Senior Staff
421464,Yifei,Callaway,1960-03-23,1985-07-17,9999-01-01,Senior Engineer
421468,Tsuneo,Radivojevic,1956-09-30,1987-04-23,9999-01-01,Engineer
421495,Mabry,Gerteisen,1964-10-13,1987-10-08,9999-01-01,Senior Engineer
421509,Ioana,Braccini,1959-11-08,1987-02-25,9999-01-01,Senior Engineer
421512,Douadi,Matzov,1963-05-22,1988-09-07,9999-01-01,Engineer
421513,Manton,Makrucki,1964-07-10,1985-07-13,9999-01-01,Senior Staff
421532,Guangming,Sherertz,1961-11-30,1988-10-18,9999-01-01,Senior Staff
421562,Hironoby,Sommen,1963-10-16,1986-02-25,9999-01-01,Senior Staff
421579,Aruna,Mundy,1962-12-10,1986-01-23,9999-01-01,Engineer
421583,Kwan,Pusterhofer,1959-02-13,1988-02-28,9999-01-01,Engineer
421590,Guttorm,McAlpine,1957-05-25,1985-07-22,9999-01-01,Senior Engineer
421594,Chanjung,Heiserman,1956-11-10,1985-11-28,9999-01-01,Senior Engineer
421619,Gen,Liesche,1961-07-17,1988-04-04,9999-01-01,Senior Staff
421627,Make,dAstous,1958-01-26,1987-10-22,9999-01-01,Senior Engineer
421633,Lucien,Varker,1960-10-09,1985-09-05,9999-01-01,Engineer
421643,Zhenbing,Fairtlough,1963-02-19,1985-07-27,9999-01-01,Senior Staff
421655,Youpyo,Goldhammer,1963-02-20,1985-11-20,9999-01-01,Senior Staff
421671,Genta,Benner,1961-12-16,1987-12-17,9999-01-01,Senior Staff
421676,Kitty,Mayerwieser,1961-05-03,1988-07-20,9999-01-01,Staff
421678,Saeed,Thummel,1964-12-22,1987-01-21,9999-01-01,Senior Engineer
421684,Bodo,Srimani,1956-02-22,1986-11-27,9999-01-01,Senior Engineer
421693,Krisda,Ligten,1962-08-21,1986-10-14,9999-01-01,Senior Staff
421694,Zhonghui,Rajcani,1961-07-06,1987-12-05,9999-01-01,Senior Engineer
421705,Kagan,Uhrik,1962-10-23,1987-10-28,9999-01-01,Senior Staff
421715,Freyja,Conte,1964-07-29,1986-12-18,9999-01-01,Senior Staff
421722,Angus,Koshino,1960-01-10,1987-08-20,9999-01-01,Staff
421734,Ravishankar,Sgarro,1964-08-04,1985-10-02,9999-01-01,Staff
421735,Sampalli,Claffy,1964-06-14,1987-07-26,9999-01-01,Senior Staff
421737,Xiadong,Leonhardt,1964-01-21,1986-03-10,9999-01-01,Senior Engineer
421753,Giordano,Moffat,1963-01-03,1986-01-04,9999-01-01,Technique Leader
421761,Marin,Kroon,1963-01-07,1987-11-10,9999-01-01,Senior Staff
421765,Kaijung,Staudhammer,1957-12-13,1987-01-23,9999-01-01,Senior Staff
421780,Sadegh,Casperson,1962-05-12,1988-07-20,9999-01-01,Senior Staff
421786,Xiong,Verhoeff,1957-09-28,1987-11-26,9999-01-01,Senior Staff
421810,Jayson,Kowalchuk,1959-08-02,1986-10-16,9999-01-01,Staff
421820,Pranas,Heydon,1960-06-20,1987-11-02,9999-01-01,Senior Staff
421825,Karsten,Mellouli,1962-03-07,1987-04-19,9999-01-01,Staff
421831,Kristine,Sambasivam,1959-05-05,1985-05-21,9999-01-01,Staff
421852,Huai,Rathonyi,1960-09-15,1987-12-17,9999-01-01,Senior Staff
421898,Samphel,Swiler,1962-02-14,1986-05-04,9999-01-01,Engineer
421901,Kshitij,Ranai,1962-03-15,1986-10-11,9999-01-01,Senior Staff
421908,Felicidad,Cummings,1964-09-29,1985-07-23,9999-01-01,Senior Engineer
421916,Eldridge,Tokunaga,1961-05-14,1985-04-03,9999-01-01,Engineer
421922,Dayanand,Piancastelli,1959-07-01,1988-06-26,9999-01-01,Senior Engineer
421941,Gurbir,Sgarro,1964-12-31,1987-05-20,9999-01-01,Engineer
421947,Masadi,Olivero,1958-02-03,1985-05-09,9999-01-01,Engineer
421949,Perry,Dulli,1964-02-09,1986-07-04,9999-01-01,Senior Engineer
421964,Arun,Marchegay,1962-04-15,1987-12-02,9999-01-01,Senior Engineer
421968,Toshimo,Hegner,1959-04-30,1986-01-15,9999-01-01,Engineer
421973,Hongzue,Kilgore,1961-08-20,1986-10-23,9999-01-01,Senior Engineer
421977,Valdiodio,Masand,1959-05-24,1988-05-29,9999-01-01,Staff
421987,Kristof,Conta,1963-07-02,1987-02-02,9999-01-01,Engineer
421995,Szabolcs,Isaac,1962-06-14,1985-07-17,9999-01-01,Staff
421997,Yannik,Fontan,1960-07-02,1988-10-07,9999-01-01,Senior Engineer
422006,Nidapan,Ranft,1957-06-10,1988-02-29,9999-01-01,Senior Staff
422008,Florina,Vandervoorde,1957-08-05,1987-06-05,9999-01-01,Senior Engineer
422014,Visit,Suri,1959-08-22,1986-12-20,9999-01-01,Senior Engineer
422016,Surveyors,Cherinka,1956-04-11,1987-12-04,9999-01-01,Senior Engineer
422025,Guttorm,Junet,1964-05-19,1986-05-31,9999-01-01,Staff
422030,Valdiodio,Jullig,1961-04-24,1986-11-08,9999-01-01,Assistant Engineer
422031,Subbu,Famili,1960-08-29,1988-08-09,9999-01-01,Engineer
422032,Masadi,Ghandeharizadeh,1963-04-19,1986-05-04,9999-01-01,Senior Staff
422043,Maja,Delgrossi,1964-07-21,1986-12-29,9999-01-01,Senior Engineer
422050,Roddy,Miara,1963-06-11,1988-03-06,9999-01-01,Engineer
422051,Mark,Baaz,1956-07-17,1988-10-20,9999-01-01,Senior Staff
422054,Odoardo,Zielinski,1961-08-04,1988-11-11,9999-01-01,Senior Staff
422071,Jahangir,Dulay,1963-01-28,1987-07-16,9999-01-01,Staff
422087,Shichao,Brodie,1958-01-06,1987-02-02,9999-01-01,Senior Engineer
422093,Yucel,Angot,1964-12-21,1988-08-05,9999-01-01,Senior Staff
422098,Eldridge,Fortenbacher,1958-09-20,1987-01-02,9999-01-01,Senior Engineer
422108,Fun,Ratnaker,1962-06-30,1986-11-27,9999-01-01,Senior Staff
422118,Weijing,Hartvigsen,1957-05-18,1987-11-17,9999-01-01,Staff
422121,Bernice,Casley,1964-02-20,1986-02-15,9999-01-01,Staff
422132,Jenwei,Tasistro,1963-07-06,1988-08-06,9999-01-01,Technique Leader
422138,Xumin,Kohling,1961-01-24,1985-11-03,9999-01-01,Senior Engineer
422153,Mechthild,Morrey,1962-03-05,1985-04-19,9999-01-01,Technique Leader
422171,Aral,Deyuan,1962-03-11,1987-02-17,9999-01-01,Engineer
422172,Sivanarayana,Serra,1960-11-15,1988-04-22,9999-01-01,Engineer
422182,Abdulla,Babu,1963-10-15,1985-07-20,9999-01-01,Engineer
422204,Subhankar,Dulin,1961-05-31,1987-01-26,9999-01-01,Senior Engineer
422206,Shin,Prenel,1962-12-09,1985-03-08,9999-01-01,Senior Engineer
422237,Yakkov,Roccetti,1964-11-08,1988-09-03,9999-01-01,Staff
422254,Emran,Delgrange,1963-01-01,1986-05-09,9999-01-01,Staff
422255,Vidya,Broomell,1960-10-17,1987-07-09,9999-01-01,Senior Staff
422256,Piyush,Dulay,1959-03-07,1988-10-05,9999-01-01,Engineer
422258,Moni,Ramsay,1963-06-27,1987-08-22,9999-01-01,Senior Staff
422262,Make,Feinberg,1963-07-17,1985-02-12,9999-01-01,Senior Staff
422266,Susanna,Litzkow,1956-03-09,1987-06-05,9999-01-01,Technique Leader
422267,Ayonca,Gecsel,1958-10-02,1985-11-20,9999-01-01,Engineer
422272,Takushi,Gecsei,1963-06-12,1986-09-29,9999-01-01,Technique Leader
422273,Bernice,Servi,1962-04-06,1987-12-16,9999-01-01,Senior Engineer
422275,Kazuhisa,Trystram,1962-06-28,1987-04-05,9999-01-01,Senior Engineer
422283,Demin,Stamatiou,1961-11-11,1985-08-19,9999-01-01,Senior Engineer
422287,Taiji,Siprelle,1962-11-25,1987-07-24,9999-01-01,Senior Staff
422295,Ramzi,Farrel,1959-02-09,1987-07-06,9999-01-01,Engineer
422300,Ravishankar,Yoshizawa,1960-03-11,1985-02-20,9999-01-01,Senior Engineer
422314,Szabolcs,Ranum,1956-06-11,1987-01-12,9999-01-01,Staff
422315,Kristen,Jervis,1960-08-23,1988-09-19,9999-01-01,Senior Staff
422321,Ramachenga,Speek,1958-06-24,1986-09-06,9999-01-01,Engineer
422325,Yoshimitsu,Standera,1962-11-11,1985-07-30,9999-01-01,Engineer
422328,Goa,Klyachko,1959-10-28,1987-12-31,9999-01-01,Engineer
422334,Elzbieta,Hoogerwoord,1963-04-19,1985-09-04,9999-01-01,Senior Staff
422344,Bader,Jansen,1961-05-07,1987-04-16,9999-01-01,Senior Staff
422352,Heng,Rabejac,1959-02-10,1986-05-19,9999-01-01,Senior Engineer
422355,Stafford,Zwicker,1956-06-24,1986-04-01,9999-01-01,Engineer
422367,Feipei,Nivat,1959-03-31,1988-05-19,9999-01-01,Senior Staff
422371,Achilleas,Worfolk,1964-03-13,1985-10-18,9999-01-01,Senior Staff
422396,Rosella,Pettis,1960-06-10,1987-06-28,9999-01-01,Senior Engineer
422399,Richard,Plavsic,1957-07-25,1987-03-30,9999-01-01,Senior Engineer
422406,Kamran,Muhlberg,1961-07-31,1987-04-29,9999-01-01,Technique Leader
422413,Bikash,Kalafatis,1963-09-14,1986-06-12,9999-01-01,Staff
422415,Hairong,Binding,1961-02-13,1988-05-27,9999-01-01,Engineer
422420,Jiann,Farrar,1959-03-16,1987-12-26,9999-01-01,Senior Staff
422421,Vidya,Cronau,1964-06-23,1986-12-06,9999-01-01,Staff
422422,Boaz,Swift,1960-08-15,1987-01-11,9999-01-01,Staff
422428,Xiaoshan,Wiegley,1962-11-20,1987-01-11,9999-01-01,Senior Staff
422430,Jamaludin,Antonisse,1959-12-16,1987-06-02,9999-01-01,Engineer
422449,Rosli,Champarnaud,1959-09-28,1986-04-30,9999-01-01,Engineer
422462,Hiroyasu,Chaudhury,1961-01-09,1988-10-21,9999-01-01,Senior Engineer
422464,Munenori,Bernatsky,1963-08-18,1988-08-03,9999-01-01,Senior Engineer
422473,Gudjon,Strooper,1961-05-03,1987-11-23,9999-01-01,Senior Engineer
422483,Jasminko,Linnainmaa,1964-02-26,1988-05-21,9999-01-01,Senior Engineer
422485,Pintsang,Claffy,1964-02-15,1986-12-14,9999-01-01,Engineer
422487,Toney,Lagarias,1957-02-22,1988-09-30,9999-01-01,Engineer
422488,Jaques,Ghalwash,1964-03-21,1986-09-25,9999-01-01,Technique Leader
422493,Dharmaraja,Highland,1964-04-09,1988-05-27,9999-01-01,Assistant Engineer
422500,Hinrich,Kaelbling,1963-11-29,1986-06-13,9999-01-01,Senior Engineer
422501,Ulf,Danley,1957-11-22,1986-11-26,9999-01-01,Senior Staff
422508,Yannik,Spataro,1958-04-27,1985-11-18,9999-01-01,Senior Staff
422513,Morrie,Vernadat,1960-07-26,1986-01-06,9999-01-01,Technique Leader
422515,Kousuke,Picci,1956-09-13,1987-07-16,9999-01-01,Senior Engineer
422517,Waiman,Oskamp,1963-05-25,1986-03-29,9999-01-01,Senior Staff
422521,Gennadi,Falco,1964-09-21,1986-09-02,9999-01-01,Staff
422534,Taegyun,Gini,1957-02-08,1986-08-09,9999-01-01,Senior Engineer
422536,Bodh,Ramamoorthy,1961-12-25,1988-04-16,9999-01-01,Senior Staff
422541,Geoffrey,Munos,1958-05-26,1985-10-22,9999-01-01,Technique Leader
422545,Pantung,Gyimothy,1957-01-01,1988-04-25,9999-01-01,Senior Engineer
422562,Bernardo,dAstous,1962-10-20,1985-04-06,9999-01-01,Senior Staff
422571,Aemilian,Morris,1958-02-03,1985-06-04,9999-01-01,Senior Staff
422572,Neelam,Schapiro,1958-07-09,1985-09-03,9999-01-01,Technique Leader
422598,Fan,Kushner,1963-06-02,1985-11-04,9999-01-01,Senior Staff
422604,Toshiki,Rissland,1959-04-28,1988-09-08,9999-01-01,Engineer
422618,Rafael,Serov,1960-10-07,1986-10-25,9999-01-01,Staff
422623,Morris,Gelosh,1958-02-26,1985-02-21,9999-01-01,Senior Engineer
422624,Jiann,Neiman,1958-04-24,1986-07-11,9999-01-01,Senior Engineer
422654,Nechama,Aloia,1960-05-20,1987-09-19,9999-01-01,Senior Engineer
422657,Uzi,Macedo,1959-06-06,1985-07-31,9999-01-01,Senior Engineer
422659,Sakthirel,Schlenzig,1960-01-23,1985-08-31,9999-01-01,Engineer
422675,Dannz,Piancastelli,1964-07-17,1987-02-22,9999-01-01,Senior Staff
422687,Naraig,Hellwagner,1959-11-20,1988-05-19,9999-01-01,Senior Engineer
422688,Margareta,Schnelling,1957-03-01,1987-08-19,9999-01-01,Senior Staff
422693,Nobuyoshi,Beeson,1956-08-25,1988-08-26,9999-01-01,Senior Staff
422718,Paris,Kakkad,1957-11-29,1985-06-24,9999-01-01,Senior Engineer
422730,Danco,Gubsky,1961-08-26,1988-12-22,9999-01-01,Senior Staff
422735,Anwar,Gyorkos,1959-07-28,1987-04-21,9999-01-01,Senior Staff
422740,Aemilian,Negoita,1961-10-17,1985-11-03,9999-01-01,Staff
422747,Leah,Angelov,1956-11-06,1987-07-06,9999-01-01,Senior Staff
422752,Ronghao,Minakawa,1961-08-26,1987-09-09,9999-01-01,Engineer
422760,Heon,Krider,1962-01-16,1987-06-11,9999-01-01,Senior Staff
422765,Kristian,Lamparter,1956-06-27,1988-10-28,9999-01-01,Senior Staff
422766,Zhensheng,Toyoshima,1960-12-11,1987-09-22,9999-01-01,Staff
422767,Nagui,Velardi,1958-12-12,1986-07-29,9999-01-01,Senior Staff
422768,Jovan,Beetstra,1958-02-21,1988-09-26,9999-01-01,Staff
422788,Kristof,Beutelspacher,1960-02-23,1987-08-15,9999-01-01,Senior Staff
422796,Yurii,Markovitch,1963-10-07,1988-01-27,9999-01-01,Senior Engineer
422797,Jinxi,Gniady,1958-03-07,1986-07-13,9999-01-01,Engineer
422802,Maris,Fortenbacher,1962-09-13,1988-03-10,9999-01-01,Senior Staff
422808,Kousuke,Spieker,1956-04-03,1985-12-03,9999-01-01,Senior Engineer
422827,Arfst,Verspoor,1964-12-15,1985-10-19,9999-01-01,Senior Staff
422849,Froduald,Thiran,1962-04-13,1988-03-04,9999-01-01,Engineer
422853,Ziyad,Valtorta,1962-04-26,1988-09-12,9999-01-01,Senior Staff
422856,Remko,Walston,1959-02-18,1987-11-28,9999-01-01,Staff
422861,Dante,Mundy,1959-09-18,1985-03-27,9999-01-01,Technique Leader
422862,Filipp,Meriste,1962-07-31,1987-02-02,9999-01-01,Senior Engineer
422867,Fun,Spieker,1960-03-09,1987-09-05,9999-01-01,Senior Staff
422868,Fumino,Kugler,1964-10-27,1988-03-03,9999-01-01,Staff
422870,Berto,Mamelak,1956-07-08,1987-03-22,9999-01-01,Senior Staff
422874,Aluzio,Cichocki,1961-06-30,1987-03-31,9999-01-01,Staff
422885,Mrinalini,Birnbaum,1956-05-05,1988-05-18,9999-01-01,Engineer
422893,Martijn,Larfeldt,1964-09-22,1985-08-15,9999-01-01,Senior Staff
422903,Moti,Dusink,1960-09-26,1986-07-20,9999-01-01,Senior Engineer
422911,Kwangjo,Peral,1959-07-17,1986-01-02,9999-01-01,Senior Engineer
422916,Alassane,Schusler,1963-08-10,1986-05-25,9999-01-01,Senior Staff
422917,Kitty,Baba,1961-03-27,1985-10-20,9999-01-01,Engineer
422932,Charlene,Garrabrants,1964-05-11,1986-11-09,9999-01-01,Senior Engineer
422937,Aris,Strehl,1960-11-19,1987-09-28,9999-01-01,Technique Leader
422943,Ung,Llado,1957-12-22,1985-09-13,9999-01-01,Senior Engineer
422944,Zhonghui,Iwayama,1957-08-29,1985-12-30,9999-01-01,Staff
422947,Rafael,Hanratty,1959-12-23,1985-10-16,9999-01-01,Senior Engineer
422961,Ute,Paludetto,1963-01-02,1985-03-06,9999-01-01,Senior Staff
422966,Tommaso,Rodiger,1962-10-02,1987-12-20,9999-01-01,Senior Staff
422980,Weiye,Ciolek,1956-09-10,1988-12-26,9999-01-01,Senior Engineer
422983,Fabrizio,Stanger,1961-06-24,1987-11-19,9999-01-01,Engineer
423001,Alois,Templeman,1962-08-14,1985-07-14,9999-01-01,Engineer
423034,Lalit,Merkl,1960-03-10,1986-03-16,9999-01-01,Senior Staff
423035,Nishit,Dahlbom,1958-04-24,1986-12-19,9999-01-01,Engineer
423038,Takushi,Strehl,1965-01-20,1988-10-04,9999-01-01,Senior Staff
423043,Shin,Stenning,1961-05-19,1988-01-30,9999-01-01,Senior Staff
423065,Georg,Erbe,1958-11-13,1985-05-21,9999-01-01,Engineer
423074,Yinlin,Tomescu,1961-12-21,1986-02-14,9999-01-01,Senior Staff
423079,Leucio,Picci,1963-11-15,1986-01-17,9999-01-01,Technique Leader
423100,Dhritiman,Nyrup,1961-04-12,1985-10-24,9999-01-01,Engineer
423119,Shahar,Bratten,1961-12-28,1987-06-27,9999-01-01,Staff
423121,Kousuke,Desikan,1961-09-08,1985-03-15,9999-01-01,Senior Staff
423124,Yahiko,Hasham,1960-07-11,1985-06-11,9999-01-01,Staff
423130,Moss,Nishimukai,1959-10-20,1988-05-18,9999-01-01,Senior Engineer
423140,Subhankar,Solares,1961-04-08,1987-08-24,9999-01-01,Senior Staff
423145,Radhika,Luke,1960-03-04,1988-08-24,9999-01-01,Staff
423147,Siddarth,Zallocco,1956-06-02,1985-03-01,9999-01-01,Staff
423154,Tsuneo,Malinowski,1961-12-21,1988-07-02,9999-01-01,Senior Staff
423162,Elvia,Hempstead,1957-12-29,1987-09-26,9999-01-01,Senior Engineer
423174,Claudi,Eldridge,1962-06-14,1986-03-09,9999-01-01,Senior Engineer
423175,Sadegh,Terekhov,1960-08-25,1988-12-31,9999-01-01,Senior Staff
423176,Bangqing,Molberg,1957-03-21,1986-06-28,9999-01-01,Senior Staff
423178,Paraskevi,Antonakopoulos,1959-12-04,1986-03-23,9999-01-01,Staff
423184,Tiina,Hitomi,1958-12-11,1987-09-18,9999-01-01,Senior Engineer
423197,Aamer,Madeira,1957-08-15,1985-03-17,9999-01-01,Staff
423214,Tsutomu,Tetzlaff,1965-01-31,1987-09-24,9999-01-01,Senior Staff
423220,Tse,Baby,1958-04-11,1985-07-15,9999-01-01,Engineer
423233,Ashish,Melton,1964-08-29,1985-08-16,9999-01-01,Senior Staff
423234,Kankanahalli,Porotnikoff,1962-05-24,1987-05-08,9999-01-01,Senior Staff
423245,Nakhoon,Zaiane,1962-06-12,1987-04-30,9999-01-01,Senior Staff
423253,Kazuhiko,Kumaresan,1962-03-04,1986-12-04,9999-01-01,Staff
423265,Gonzalo,Callaway,1958-07-23,1987-11-24,9999-01-01,Engineer
423267,Amabile,Mundy,1959-11-16,1987-11-09,9999-01-01,Engineer
423268,Yakkov,Matteis,1963-08-12,1985-08-11,9999-01-01,Senior Engineer
423271,Janche,Melton,1964-06-24,1988-05-20,9999-01-01,Senior Engineer
423274,Fox,Gornas,1956-02-21,1987-11-22,9999-01-01,Staff
423280,Jinpo,Danlos,1962-05-14,1986-04-28,9999-01-01,Staff
423289,Weidon,Begiun,1962-02-15,1986-03-06,9999-01-01,Senior Engineer
423334,Giordano,Panangaden,1956-10-11,1986-03-04,9999-01-01,Senior Engineer
423335,Ramya,Wissmann,1956-11-27,1985-09-17,9999-01-01,Engineer
423347,Yagil,Masada,1959-04-01,1985-08-26,9999-01-01,Senior Staff
423350,Heping,Monarch,1965-01-04,1988-04-15,9999-01-01,Senior Staff
423368,Dines,Crabtree,1957-11-07,1986-10-29,9999-01-01,Engineer
423369,Berni,Samarati,1963-01-14,1988-09-30,9999-01-01,Senior Staff
423376,Pohua,Dalphin,1963-07-28,1987-11-14,9999-01-01,Engineer
423377,Maik,Suessmith,1956-09-10,1987-05-31,9999-01-01,Engineer
423389,Siamak,Gecsel,1959-06-22,1988-11-01,9999-01-01,Senior Engineer
423394,Hairong,Holburn,1956-12-07,1988-03-01,9999-01-01,Engineer
423396,Yahiko,Mahnke,1957-11-18,1985-11-01,9999-01-01,Senior Staff
423407,Sanjay,Androutsos,1956-09-14,1988-04-07,9999-01-01,Senior Staff
423409,Goa,Escriba,1961-04-10,1988-04-28,9999-01-01,Staff
423420,Paris,Melton,1962-06-22,1986-02-17,9999-01-01,Senior Engineer
423427,Lijie,Tasistro,1958-04-12,1986-10-21,9999-01-01,Senior Engineer
423433,Elzbieta,Lunt,1960-11-24,1986-03-26,9999-01-01,Senior Engineer
423438,Yaghout,Bala,1963-11-27,1986-06-02,9999-01-01,Senior Engineer
423444,Vidar,Comte,1957-11-17,1988-02-28,9999-01-01,Senior Staff
423445,Bogdan,Attimonelli,1959-08-27,1986-03-28,9999-01-01,Engineer
423450,Vesna,Farris,1958-07-22,1985-10-21,9999-01-01,Senior Engineer
423452,Fumino,Foote,1961-06-14,1986-01-30,9999-01-01,Senior Engineer
423478,KayLiang,Merle,1962-03-25,1986-12-03,9999-01-01,Senior Staff
423490,Boaz,Garnham,1960-06-21,1987-02-08,9999-01-01,Senior Staff
423501,Wuxu,Oehlmann,1961-08-09,1988-12-25,9999-01-01,Staff
423502,Vishv,Chenney,1957-12-24,1986-11-17,9999-01-01,Senior Staff
423503,Nigel,Docker,1960-04-05,1985-02-25,9999-01-01,Engineer
423513,Izaskun,Uchoa,1962-12-23,1985-08-04,9999-01-01,Engineer
423517,Lijie,Ozery,1957-10-07,1987-10-25,9999-01-01,Senior Staff
423518,Tru,Schahn,1959-05-02,1988-04-15,9999-01-01,Senior Staff
423525,Shaw,Covnot,1961-06-13,1988-12-13,9999-01-01,Senior Staff
423528,Tsuneo,Stellhorn,1958-06-27,1985-02-18,9999-01-01,Senior Engineer
423546,Mara,Scallan,1956-06-19,1987-08-25,9999-01-01,Senior Staff
423547,Foong,Stavenow,1961-12-15,1987-11-02,9999-01-01,Engineer
423549,Jacopo,Taubman,1961-11-24,1986-10-08,9999-01-01,Engineer
423553,Qingxiang,Denis,1964-03-24,1986-10-14,9999-01-01,Senior Staff
423554,Parke,Sevcikova,1958-09-22,1988-11-08,9999-01-01,Senior Engineer
423555,Henk,Terwilliger,1963-10-22,1985-06-24,9999-01-01,Senior Engineer
423558,Pascal,Kroll,1957-10-14,1985-08-09,9999-01-01,Senior Staff
423572,Chrisa,Rosin,1956-07-25,1988-10-17,9999-01-01,Senior Engineer
423574,Ferdinand,Byoun,1959-04-06,1988-10-17,9999-01-01,Staff
423585,Shim,Zweizig,1962-07-28,1987-03-24,9999-01-01,Engineer
423591,Kwan,Ladret,1959-12-28,1986-04-23,9999-01-01,Engineer
423594,Uma,Gustavson,1957-08-14,1987-09-26,9999-01-01,Senior Staff
423604,Hyuckchul,Lemarechal,1960-01-16,1986-01-15,9999-01-01,Senior Staff
423612,Naraig,Senzako,1961-11-21,1986-09-04,9999-01-01,Senior Staff
423633,Mariusz,Tokunaga,1965-01-30,1985-02-11,9999-01-01,Senior Engineer
423647,Sachin,Onuegbe,1960-06-12,1985-06-18,9999-01-01,Senior Engineer
423651,Luigi,Auria,1963-11-28,1987-12-12,9999-01-01,Senior Engineer
423660,Mandell,Coullard,1961-07-14,1985-10-12,9999-01-01,Staff
423661,Abdelaziz,Fraisse,1957-11-09,1988-01-16,9999-01-01,Senior Engineer
423677,Hideyuki,Papastamatiou,1959-07-15,1987-10-23,9999-01-01,Senior Staff
423678,Saeed,Liesche,1964-03-21,1987-12-21,9999-01-01,Senior Staff
423695,Stamatina,Chandrasekhar,1961-09-19,1988-06-06,9999-01-01,Senior Staff
423703,Wanqing,Rissanen,1959-02-12,1988-10-11,9999-01-01,Staff
423709,Thodoros,Frijda,1961-04-19,1985-05-25,9999-01-01,Senior Staff
423719,Oksana,Radwan,1961-02-15,1985-09-03,9999-01-01,Senior Engineer
423735,Dung,Rosch,1961-03-09,1985-04-08,9999-01-01,Senior Staff
423748,Eben,Usery,1958-12-09,1987-01-07,9999-01-01,Senior Engineer
423765,Uri,Mullainathan,1956-04-19,1986-09-06,9999-01-01,Staff
423767,Ayakannu,Nivat,1960-01-24,1987-07-18,9999-01-01,Staff
423771,Arif,Zucker,1957-05-27,1987-03-01,9999-01-01,Senior Staff
423775,Yongdong,Zyda,1958-09-03,1988-09-03,9999-01-01,Senior Engineer
423786,Geoffry,Burnard,1961-01-11,1986-10-05,9999-01-01,Staff
423793,Shih,Schwaller,1964-04-30,1988-12-12,9999-01-01,Staff
423801,Pantung,Verhoeff,1963-07-22,1986-12-18,9999-01-01,Senior Staff
423813,Kazuyasu,Kolvik,1957-09-24,1986-08-25,9999-01-01,Assistant Engineer
423820,Valter,Garrabrants,1958-02-08,1986-05-09,9999-01-01,Engineer
423826,Stabislas,Leaver,1963-08-28,1985-08-17,9999-01-01,Engineer
